,StatTime,Total,Date,Time,Month,Day_of_month,weekly_day_index,Week_label,Holiday
928,2019-03-25 11:00:00.000,1,2019-03-25,11:00:00,March,25,0,Monday,True
929,2019-03-25 13:00:00.000,4,2019-03-25,13:00:00,March,25,0,Monday,True
930,2019-03-25 14:00:00.000,4,2019-03-25,14:00:00,March,25,0,Monday,True
931,2019-03-25 15:00:00.000,4,2019-03-25,15:00:00,March,25,0,Monday,True
932,2019-03-25 16:00:00.000,5,2019-03-25,16:00:00,March,25,0,Monday,True
933,2019-03-25 17:00:00.000,6,2019-03-25,17:00:00,March,25,0,Monday,True
934,2019-03-25 18:00:00.000,3,2019-03-25,18:00:00,March,25,0,Monday,True
935,2019-03-25 19:00:00.000,6,2019-03-25,19:00:00,March,25,0,Monday,True
936,2019-03-25 20:00:00.000,12,2019-03-25,20:00:00,March,25,0,Monday,True
937,2019-03-25 21:00:00.000,4,2019-03-25,21:00:00,March,25,0,Monday,True
938,2019-03-25 22:00:00.000,5,2019-03-25,22:00:00,March,25,0,Monday,True
939,2019-03-25 23:00:00.000,4,2019-03-25,23:00:00,March,25,0,Monday,True
940,2019-03-26 00:00:00.000,5,2019-03-26,00:00:00,March,26,1,Tuesday,True
941,2019-03-26 03:00:00.000,3,2019-03-26,03:00:00,March,26,1,Tuesday,True
942,2019-03-26 12:00:00.000,3,2019-03-26,12:00:00,March,26,1,Tuesday,True
943,2019-03-26 13:00:00.000,2,2019-03-26,13:00:00,March,26,1,Tuesday,True
944,2019-03-26 14:00:00.000,5,2019-03-26,14:00:00,March,26,1,Tuesday,True
945,2019-03-26 15:00:00.000,2,2019-03-26,15:00:00,March,26,1,Tuesday,True
946,2019-03-26 16:00:00.000,8,2019-03-26,16:00:00,March,26,1,Tuesday,True
947,2019-03-26 17:00:00.000,7,2019-03-26,17:00:00,March,26,1,Tuesday,True
948,2019-03-26 18:00:00.000,3,2019-03-26,18:00:00,March,26,1,Tuesday,True
949,2019-03-26 19:00:00.000,6,2019-03-26,19:00:00,March,26,1,Tuesday,True
950,2019-03-26 20:00:00.000,3,2019-03-26,20:00:00,March,26,1,Tuesday,True
951,2019-03-26 21:00:00.000,7,2019-03-26,21:00:00,March,26,1,Tuesday,True
952,2019-03-26 22:00:00.000,11,2019-03-26,22:00:00,March,26,1,Tuesday,True
953,2019-03-26 23:00:00.000,8,2019-03-26,23:00:00,March,26,1,Tuesday,True
954,2019-03-27 00:00:00.000,6,2019-03-27,00:00:00,March,27,2,Wednesday,True
955,2019-03-27 01:00:00.000,2,2019-03-27,01:00:00,March,27,2,Wednesday,True
956,2019-03-27 10:00:00.000,1,2019-03-27,10:00:00,March,27,2,Wednesday,True
957,2019-03-27 12:00:00.000,3,2019-03-27,12:00:00,March,27,2,Wednesday,True
958,2019-03-27 14:00:00.000,2,2019-03-27,14:00:00,March,27,2,Wednesday,True
959,2019-03-27 15:00:00.000,1,2019-03-27,15:00:00,March,27,2,Wednesday,True
960,2019-03-27 16:00:00.000,6,2019-03-27,16:00:00,March,27,2,Wednesday,True
961,2019-03-27 17:00:00.000,5,2019-03-27,17:00:00,March,27,2,Wednesday,True
962,2019-03-27 18:00:00.000,5,2019-03-27,18:00:00,March,27,2,Wednesday,True
963,2019-03-27 19:00:00.000,1,2019-03-27,19:00:00,March,27,2,Wednesday,True
964,2019-03-27 20:00:00.000,6,2019-03-27,20:00:00,March,27,2,Wednesday,True
965,2019-03-27 21:00:00.000,5,2019-03-27,21:00:00,March,27,2,Wednesday,True
966,2019-03-27 22:00:00.000,4,2019-03-27,22:00:00,March,27,2,Wednesday,True
967,2019-03-27 23:00:00.000,8,2019-03-27,23:00:00,March,27,2,Wednesday,True
968,2019-03-28 00:00:00.000,3,2019-03-28,00:00:00,March,28,3,Thursday,True
969,2019-03-28 01:00:00.000,1,2019-03-28,01:00:00,March,28,3,Thursday,True
970,2019-03-28 02:00:00.000,1,2019-03-28,02:00:00,March,28,3,Thursday,True
971,2019-03-28 03:00:00.000,2,2019-03-28,03:00:00,March,28,3,Thursday,True
972,2019-03-28 08:00:00.000,1,2019-03-28,08:00:00,March,28,3,Thursday,True
973,2019-03-28 10:00:00.000,1,2019-03-28,10:00:00,March,28,3,Thursday,True
974,2019-03-28 11:00:00.000,4,2019-03-28,11:00:00,March,28,3,Thursday,True
975,2019-03-28 12:00:00.000,8,2019-03-28,12:00:00,March,28,3,Thursday,True
976,2019-03-28 13:00:00.000,2,2019-03-28,13:00:00,March,28,3,Thursday,True
977,2019-03-28 14:00:00.000,1,2019-03-28,14:00:00,March,28,3,Thursday,True
978,2019-03-28 15:00:00.000,7,2019-03-28,15:00:00,March,28,3,Thursday,True
979,2019-03-28 16:00:00.000,11,2019-03-28,16:00:00,March,28,3,Thursday,True
980,2019-03-28 17:00:00.000,9,2019-03-28,17:00:00,March,28,3,Thursday,True
981,2019-03-28 18:00:00.000,3,2019-03-28,18:00:00,March,28,3,Thursday,True
982,2019-03-28 19:00:00.000,4,2019-03-28,19:00:00,March,28,3,Thursday,True
983,2019-03-28 20:00:00.000,9,2019-03-28,20:00:00,March,28,3,Thursday,True
984,2019-03-28 21:00:00.000,5,2019-03-28,21:00:00,March,28,3,Thursday,True
985,2019-03-28 22:00:00.000,8,2019-03-28,22:00:00,March,28,3,Thursday,True
986,2019-03-28 23:00:00.000,7,2019-03-28,23:00:00,March,28,3,Thursday,True
987,2019-03-29 00:00:00.000,4,2019-03-29,00:00:00,March,29,4,Friday,True
988,2019-03-29 02:00:00.000,1,2019-03-29,02:00:00,March,29,4,Friday,True
989,2019-03-29 03:00:00.000,1,2019-03-29,03:00:00,March,29,4,Friday,True
990,2019-03-29 04:00:00.000,1,2019-03-29,04:00:00,March,29,4,Friday,True
991,2019-03-29 10:00:00.000,3,2019-03-29,10:00:00,March,29,4,Friday,True
992,2019-03-29 11:00:00.000,2,2019-03-29,11:00:00,March,29,4,Friday,True
993,2019-03-29 12:00:00.000,11,2019-03-29,12:00:00,March,29,4,Friday,True
994,2019-03-29 13:00:00.000,1,2019-03-29,13:00:00,March,29,4,Friday,True
995,2019-03-29 14:00:00.000,4,2019-03-29,14:00:00,March,29,4,Friday,True
996,2019-03-29 15:00:00.000,6,2019-03-29,15:00:00,March,29,4,Friday,True
997,2019-03-29 16:00:00.000,5,2019-03-29,16:00:00,March,29,4,Friday,True
998,2019-03-29 17:00:00.000,9,2019-03-29,17:00:00,March,29,4,Friday,True
999,2019-03-29 18:00:00.000,10,2019-03-29,18:00:00,March,29,4,Friday,True
1000,2019-03-29 19:00:00.000,8,2019-03-29,19:00:00,March,29,4,Friday,True
1001,2019-03-29 20:00:00.000,4,2019-03-29,20:00:00,March,29,4,Friday,True
1002,2019-03-29 21:00:00.000,11,2019-03-29,21:00:00,March,29,4,Friday,True
1003,2019-03-29 22:00:00.000,5,2019-03-29,22:00:00,March,29,4,Friday,True
1004,2019-03-29 23:00:00.000,9,2019-03-29,23:00:00,March,29,4,Friday,True
1005,2019-03-30 00:00:00.000,2,2019-03-30,00:00:00,March,30,5,Saturday,False
1006,2019-03-30 01:00:00.000,2,2019-03-30,01:00:00,March,30,5,Saturday,False
1007,2019-03-30 02:00:00.000,6,2019-03-30,02:00:00,March,30,5,Saturday,False
1008,2019-03-30 03:00:00.000,1,2019-03-30,03:00:00,March,30,5,Saturday,False
1009,2019-03-30 05:00:00.000,1,2019-03-30,05:00:00,March,30,5,Saturday,False
1010,2019-03-30 12:00:00.000,3,2019-03-30,12:00:00,March,30,5,Saturday,False
1011,2019-03-30 13:00:00.000,2,2019-03-30,13:00:00,March,30,5,Saturday,False
1012,2019-03-30 14:00:00.000,3,2019-03-30,14:00:00,March,30,5,Saturday,False
1013,2019-03-30 15:00:00.000,3,2019-03-30,15:00:00,March,30,5,Saturday,False
1014,2019-03-30 16:00:00.000,10,2019-03-30,16:00:00,March,30,5,Saturday,False
1015,2019-03-30 17:00:00.000,5,2019-03-30,17:00:00,March,30,5,Saturday,False
1016,2019-03-30 18:00:00.000,4,2019-03-30,18:00:00,March,30,5,Saturday,False
1017,2019-03-30 19:00:00.000,3,2019-03-30,19:00:00,March,30,5,Saturday,False
1018,2019-03-30 20:00:00.000,7,2019-03-30,20:00:00,March,30,5,Saturday,False
1019,2019-03-30 21:00:00.000,7,2019-03-30,21:00:00,March,30,5,Saturday,False
1020,2019-03-30 22:00:00.000,10,2019-03-30,22:00:00,March,30,5,Saturday,False
1021,2019-03-30 23:00:00.000,3,2019-03-30,23:00:00,March,30,5,Saturday,False
1022,2019-03-31 00:00:00.000,2,2019-03-31,00:00:00,March,31,6,Sunday,False
1023,2019-03-31 01:00:00.000,2,2019-03-31,01:00:00,March,31,6,Sunday,False
1024,2019-03-31 02:00:00.000,1,2019-03-31,02:00:00,March,31,6,Sunday,False
1025,2019-03-31 03:00:00.000,1,2019-03-31,03:00:00,March,31,6,Sunday,False
1026,2019-03-31 04:00:00.000,1,2019-03-31,04:00:00,March,31,6,Sunday,False
1027,2019-04-01 03:00:00.000,1,2019-04-01,03:00:00,April,1,0,Monday,True
1028,2019-04-01 06:00:00.000,1,2019-04-01,06:00:00,April,1,0,Monday,True
1029,2019-04-01 10:00:00.000,2,2019-04-01,10:00:00,April,1,0,Monday,True
1030,2019-04-01 11:00:00.000,5,2019-04-01,11:00:00,April,1,0,Monday,True
1031,2019-04-01 12:00:00.000,6,2019-04-01,12:00:00,April,1,0,Monday,True
1032,2019-04-01 13:00:00.000,6,2019-04-01,13:00:00,April,1,0,Monday,True
1033,2019-04-01 14:00:00.000,8,2019-04-01,14:00:00,April,1,0,Monday,True
1034,2019-04-01 15:00:00.000,6,2019-04-01,15:00:00,April,1,0,Monday,True
1035,2019-04-01 16:00:00.000,6,2019-04-01,16:00:00,April,1,0,Monday,True
1036,2019-04-01 17:00:00.000,3,2019-04-01,17:00:00,April,1,0,Monday,True
1037,2019-04-01 18:00:00.000,7,2019-04-01,18:00:00,April,1,0,Monday,True
1038,2019-04-01 19:00:00.000,5,2019-04-01,19:00:00,April,1,0,Monday,True
1039,2019-04-01 20:00:00.000,7,2019-04-01,20:00:00,April,1,0,Monday,True
1040,2019-04-01 21:00:00.000,2,2019-04-01,21:00:00,April,1,0,Monday,True
1041,2019-04-01 22:00:00.000,9,2019-04-01,22:00:00,April,1,0,Monday,True
1042,2019-04-01 23:00:00.000,11,2019-04-01,23:00:00,April,1,0,Monday,True
1043,2019-04-02 01:00:00.000,3,2019-04-02,01:00:00,April,2,1,Tuesday,True
1044,2019-04-02 02:00:00.000,4,2019-04-02,02:00:00,April,2,1,Tuesday,True
1045,2019-04-02 03:00:00.000,2,2019-04-02,03:00:00,April,2,1,Tuesday,True
1046,2019-04-02 11:00:00.000,3,2019-04-02,11:00:00,April,2,1,Tuesday,True
1047,2019-04-02 12:00:00.000,3,2019-04-02,12:00:00,April,2,1,Tuesday,True
1048,2019-04-02 13:00:00.000,4,2019-04-02,13:00:00,April,2,1,Tuesday,True
1049,2019-04-02 14:00:00.000,6,2019-04-02,14:00:00,April,2,1,Tuesday,True
1050,2019-04-02 15:00:00.000,7,2019-04-02,15:00:00,April,2,1,Tuesday,True
1051,2019-04-02 16:00:00.000,4,2019-04-02,16:00:00,April,2,1,Tuesday,True
1052,2019-04-02 17:00:00.000,5,2019-04-02,17:00:00,April,2,1,Tuesday,True
1053,2019-04-02 18:00:00.000,3,2019-04-02,18:00:00,April,2,1,Tuesday,True
1054,2019-04-02 19:00:00.000,3,2019-04-02,19:00:00,April,2,1,Tuesday,True
1055,2019-04-02 20:00:00.000,5,2019-04-02,20:00:00,April,2,1,Tuesday,True
1056,2019-04-02 21:00:00.000,5,2019-04-02,21:00:00,April,2,1,Tuesday,True
1057,2019-04-02 22:00:00.000,13,2019-04-02,22:00:00,April,2,1,Tuesday,True
1058,2019-04-02 23:00:00.000,2,2019-04-02,23:00:00,April,2,1,Tuesday,True
1059,2019-04-03 00:00:00.000,1,2019-04-03,00:00:00,April,3,2,Wednesday,True
1060,2019-04-03 01:00:00.000,6,2019-04-03,01:00:00,April,3,2,Wednesday,True
1061,2019-04-03 02:00:00.000,1,2019-04-03,02:00:00,April,3,2,Wednesday,True
1062,2019-04-03 03:00:00.000,3,2019-04-03,03:00:00,April,3,2,Wednesday,True
1063,2019-04-03 04:00:00.000,2,2019-04-03,04:00:00,April,3,2,Wednesday,True
1064,2019-04-03 06:00:00.000,3,2019-04-03,06:00:00,April,3,2,Wednesday,True
1065,2019-04-03 08:00:00.000,2,2019-04-03,08:00:00,April,3,2,Wednesday,True
1066,2019-04-03 10:00:00.000,5,2019-04-03,10:00:00,April,3,2,Wednesday,True
1067,2019-04-03 11:00:00.000,3,2019-04-03,11:00:00,April,3,2,Wednesday,True
1068,2019-04-03 12:00:00.000,2,2019-04-03,12:00:00,April,3,2,Wednesday,True
1069,2019-04-03 13:00:00.000,6,2019-04-03,13:00:00,April,3,2,Wednesday,True
1070,2019-04-03 14:00:00.000,5,2019-04-03,14:00:00,April,3,2,Wednesday,True
1071,2019-04-03 15:00:00.000,11,2019-04-03,15:00:00,April,3,2,Wednesday,True
1072,2019-04-03 16:00:00.000,10,2019-04-03,16:00:00,April,3,2,Wednesday,True
1073,2019-04-03 17:00:00.000,10,2019-04-03,17:00:00,April,3,2,Wednesday,True
1074,2019-04-03 18:00:00.000,2,2019-04-03,18:00:00,April,3,2,Wednesday,True
1075,2019-04-03 19:00:00.000,4,2019-04-03,19:00:00,April,3,2,Wednesday,True
1076,2019-04-03 20:00:00.000,9,2019-04-03,20:00:00,April,3,2,Wednesday,True
1077,2019-04-03 21:00:00.000,8,2019-04-03,21:00:00,April,3,2,Wednesday,True
1078,2019-04-03 22:00:00.000,5,2019-04-03,22:00:00,April,3,2,Wednesday,True
1079,2019-04-03 23:00:00.000,11,2019-04-03,23:00:00,April,3,2,Wednesday,True
1080,2019-04-04 00:00:00.000,6,2019-04-04,00:00:00,April,4,3,Thursday,True
1081,2019-04-04 01:00:00.000,6,2019-04-04,01:00:00,April,4,3,Thursday,True
1082,2019-04-04 03:00:00.000,1,2019-04-04,03:00:00,April,4,3,Thursday,True
1083,2019-04-04 09:00:00.000,1,2019-04-04,09:00:00,April,4,3,Thursday,True
1084,2019-04-04 10:00:00.000,2,2019-04-04,10:00:00,April,4,3,Thursday,True
1085,2019-04-04 11:00:00.000,3,2019-04-04,11:00:00,April,4,3,Thursday,True
1086,2019-04-04 12:00:00.000,4,2019-04-04,12:00:00,April,4,3,Thursday,True
1087,2019-04-04 13:00:00.000,2,2019-04-04,13:00:00,April,4,3,Thursday,True
1088,2019-04-04 14:00:00.000,6,2019-04-04,14:00:00,April,4,3,Thursday,True
1089,2019-04-04 15:00:00.000,2,2019-04-04,15:00:00,April,4,3,Thursday,True
1090,2019-04-04 16:00:00.000,4,2019-04-04,16:00:00,April,4,3,Thursday,True
1091,2019-04-04 17:00:00.000,4,2019-04-04,17:00:00,April,4,3,Thursday,True
1092,2019-04-04 18:00:00.000,3,2019-04-04,18:00:00,April,4,3,Thursday,True
1093,2019-04-04 19:00:00.000,5,2019-04-04,19:00:00,April,4,3,Thursday,True
1094,2019-04-04 20:00:00.000,6,2019-04-04,20:00:00,April,4,3,Thursday,True
1095,2019-04-04 21:00:00.000,3,2019-04-04,21:00:00,April,4,3,Thursday,True
1096,2019-04-04 22:00:00.000,5,2019-04-04,22:00:00,April,4,3,Thursday,True
1097,2019-04-04 23:00:00.000,7,2019-04-04,23:00:00,April,4,3,Thursday,True
1098,2019-04-05 00:00:00.000,3,2019-04-05,00:00:00,April,5,4,Friday,True
1099,2019-04-05 01:00:00.000,1,2019-04-05,01:00:00,April,5,4,Friday,True
1100,2019-04-05 02:00:00.000,1,2019-04-05,02:00:00,April,5,4,Friday,True
1101,2019-04-05 04:00:00.000,1,2019-04-05,04:00:00,April,5,4,Friday,True
1102,2019-04-05 10:00:00.000,1,2019-04-05,10:00:00,April,5,4,Friday,True
1103,2019-04-05 12:00:00.000,6,2019-04-05,12:00:00,April,5,4,Friday,True
1104,2019-04-05 13:00:00.000,5,2019-04-05,13:00:00,April,5,4,Friday,True
1105,2019-04-05 14:00:00.000,7,2019-04-05,14:00:00,April,5,4,Friday,True
1106,2019-04-05 15:00:00.000,6,2019-04-05,15:00:00,April,5,4,Friday,True
1107,2019-04-05 16:00:00.000,10,2019-04-05,16:00:00,April,5,4,Friday,True
1108,2019-04-05 17:00:00.000,5,2019-04-05,17:00:00,April,5,4,Friday,True
1109,2019-04-05 18:00:00.000,6,2019-04-05,18:00:00,April,5,4,Friday,True
1110,2019-04-05 19:00:00.000,7,2019-04-05,19:00:00,April,5,4,Friday,True
1111,2019-04-05 20:00:00.000,17,2019-04-05,20:00:00,April,5,4,Friday,True
1112,2019-04-05 21:00:00.000,10,2019-04-05,21:00:00,April,5,4,Friday,True
1113,2019-04-05 22:00:00.000,8,2019-04-05,22:00:00,April,5,4,Friday,True
1114,2019-04-05 23:00:00.000,4,2019-04-05,23:00:00,April,5,4,Friday,True
1115,2019-04-06 00:00:00.000,9,2019-04-06,00:00:00,April,6,5,Saturday,False
1116,2019-04-06 01:00:00.000,2,2019-04-06,01:00:00,April,6,5,Saturday,False
1117,2019-04-06 02:00:00.000,1,2019-04-06,02:00:00,April,6,5,Saturday,False
1118,2019-04-06 03:00:00.000,2,2019-04-06,03:00:00,April,6,5,Saturday,False
1119,2019-04-06 10:00:00.000,1,2019-04-06,10:00:00,April,6,5,Saturday,False
1120,2019-04-06 12:00:00.000,5,2019-04-06,12:00:00,April,6,5,Saturday,False
1121,2019-04-06 13:00:00.000,7,2019-04-06,13:00:00,April,6,5,Saturday,False
1122,2019-04-06 14:00:00.000,14,2019-04-06,14:00:00,April,6,5,Saturday,False
1123,2019-04-06 15:00:00.000,10,2019-04-06,15:00:00,April,6,5,Saturday,False
1124,2019-04-06 16:00:00.000,10,2019-04-06,16:00:00,April,6,5,Saturday,False
1125,2019-04-06 17:00:00.000,7,2019-04-06,17:00:00,April,6,5,Saturday,False
1126,2019-04-06 18:00:00.000,3,2019-04-06,18:00:00,April,6,5,Saturday,False
1127,2019-04-06 19:00:00.000,9,2019-04-06,19:00:00,April,6,5,Saturday,False
1128,2019-04-06 20:00:00.000,4,2019-04-06,20:00:00,April,6,5,Saturday,False
1129,2019-04-06 21:00:00.000,3,2019-04-06,21:00:00,April,6,5,Saturday,False
1130,2019-04-06 22:00:00.000,10,2019-04-06,22:00:00,April,6,5,Saturday,False
1131,2019-04-06 23:00:00.000,8,2019-04-06,23:00:00,April,6,5,Saturday,False
1132,2019-04-07 00:00:00.000,2,2019-04-07,00:00:00,April,7,6,Sunday,False
1133,2019-04-07 17:00:00.000,2,2019-04-07,17:00:00,April,7,6,Sunday,False
1134,2019-04-07 18:00:00.000,10,2019-04-07,18:00:00,April,7,6,Sunday,False
1135,2019-04-07 19:00:00.000,13,2019-04-07,19:00:00,April,7,6,Sunday,False
1136,2019-04-07 20:00:00.000,4,2019-04-07,20:00:00,April,7,6,Sunday,False
1137,2019-04-07 21:00:00.000,3,2019-04-07,21:00:00,April,7,6,Sunday,False
1138,2019-04-07 22:00:00.000,2,2019-04-07,22:00:00,April,7,6,Sunday,False
1139,2019-04-08 00:00:00.000,4,2019-04-08,00:00:00,April,8,0,Monday,True
1140,2019-04-08 01:00:00.000,1,2019-04-08,01:00:00,April,8,0,Monday,True
1141,2019-04-08 03:00:00.000,1,2019-04-08,03:00:00,April,8,0,Monday,True
1142,2019-04-08 10:00:00.000,1,2019-04-08,10:00:00,April,8,0,Monday,True
1143,2019-04-08 12:00:00.000,1,2019-04-08,12:00:00,April,8,0,Monday,True
1144,2019-04-08 14:00:00.000,1,2019-04-08,14:00:00,April,8,0,Monday,True
1145,2019-04-08 15:00:00.000,1,2019-04-08,15:00:00,April,8,0,Monday,True
1146,2019-04-08 17:00:00.000,4,2019-04-08,17:00:00,April,8,0,Monday,True
1147,2019-04-08 18:00:00.000,2,2019-04-08,18:00:00,April,8,0,Monday,True
1148,2019-04-08 19:00:00.000,2,2019-04-08,19:00:00,April,8,0,Monday,True
1149,2019-04-08 20:00:00.000,5,2019-04-08,20:00:00,April,8,0,Monday,True
1150,2019-04-08 21:00:00.000,10,2019-04-08,21:00:00,April,8,0,Monday,True
1151,2019-04-08 22:00:00.000,2,2019-04-08,22:00:00,April,8,0,Monday,True
1152,2019-04-08 23:00:00.000,3,2019-04-08,23:00:00,April,8,0,Monday,True
1153,2019-04-09 00:00:00.000,3,2019-04-09,00:00:00,April,9,1,Tuesday,True
1154,2019-04-09 01:00:00.000,2,2019-04-09,01:00:00,April,9,1,Tuesday,True
1155,2019-04-09 02:00:00.000,1,2019-04-09,02:00:00,April,9,1,Tuesday,True
1156,2019-04-09 03:00:00.000,2,2019-04-09,03:00:00,April,9,1,Tuesday,True
1157,2019-04-09 04:00:00.000,3,2019-04-09,04:00:00,April,9,1,Tuesday,True
1158,2019-04-09 10:00:00.000,2,2019-04-09,10:00:00,April,9,1,Tuesday,True
1159,2019-04-09 11:00:00.000,5,2019-04-09,11:00:00,April,9,1,Tuesday,True
1160,2019-04-09 12:00:00.000,1,2019-04-09,12:00:00,April,9,1,Tuesday,True
1161,2019-04-09 13:00:00.000,4,2019-04-09,13:00:00,April,9,1,Tuesday,True
1162,2019-04-09 14:00:00.000,13,2019-04-09,14:00:00,April,9,1,Tuesday,True
1163,2019-04-09 15:00:00.000,5,2019-04-09,15:00:00,April,9,1,Tuesday,True
1164,2019-04-09 16:00:00.000,9,2019-04-09,16:00:00,April,9,1,Tuesday,True
1165,2019-04-09 17:00:00.000,1,2019-04-09,17:00:00,April,9,1,Tuesday,True
1166,2019-04-09 18:00:00.000,6,2019-04-09,18:00:00,April,9,1,Tuesday,True
1167,2019-04-09 19:00:00.000,4,2019-04-09,19:00:00,April,9,1,Tuesday,True
1168,2019-04-09 20:00:00.000,3,2019-04-09,20:00:00,April,9,1,Tuesday,True
1169,2019-04-09 21:00:00.000,8,2019-04-09,21:00:00,April,9,1,Tuesday,True
1170,2019-04-09 22:00:00.000,6,2019-04-09,22:00:00,April,9,1,Tuesday,True
1171,2019-04-09 23:00:00.000,3,2019-04-09,23:00:00,April,9,1,Tuesday,True
1172,2019-04-10 00:00:00.000,5,2019-04-10,00:00:00,April,10,2,Wednesday,True
1173,2019-04-10 01:00:00.000,3,2019-04-10,01:00:00,April,10,2,Wednesday,True
1174,2019-04-10 03:00:00.000,3,2019-04-10,03:00:00,April,10,2,Wednesday,True
1175,2019-04-10 09:00:00.000,1,2019-04-10,09:00:00,April,10,2,Wednesday,True
1176,2019-04-10 10:00:00.000,4,2019-04-10,10:00:00,April,10,2,Wednesday,True
1177,2019-04-10 11:00:00.000,1,2019-04-10,11:00:00,April,10,2,Wednesday,True
1178,2019-04-10 12:00:00.000,8,2019-04-10,12:00:00,April,10,2,Wednesday,True
1179,2019-04-10 13:00:00.000,5,2019-04-10,13:00:00,April,10,2,Wednesday,True
1180,2019-04-10 14:00:00.000,1,2019-04-10,14:00:00,April,10,2,Wednesday,True
1181,2019-04-10 15:00:00.000,4,2019-04-10,15:00:00,April,10,2,Wednesday,True
1182,2019-04-10 16:00:00.000,1,2019-04-10,16:00:00,April,10,2,Wednesday,True
1183,2019-04-10 17:00:00.000,2,2019-04-10,17:00:00,April,10,2,Wednesday,True
1184,2019-04-10 18:00:00.000,7,2019-04-10,18:00:00,April,10,2,Wednesday,True
1185,2019-04-10 19:00:00.000,2,2019-04-10,19:00:00,April,10,2,Wednesday,True
1186,2019-04-10 20:00:00.000,7,2019-04-10,20:00:00,April,10,2,Wednesday,True
1187,2019-04-10 21:00:00.000,11,2019-04-10,21:00:00,April,10,2,Wednesday,True
1188,2019-04-10 22:00:00.000,7,2019-04-10,22:00:00,April,10,2,Wednesday,True
1189,2019-04-10 23:00:00.000,6,2019-04-10,23:00:00,April,10,2,Wednesday,True
1190,2019-04-11 00:00:00.000,3,2019-04-11,00:00:00,April,11,3,Thursday,True
1191,2019-04-11 01:00:00.000,2,2019-04-11,01:00:00,April,11,3,Thursday,True
1192,2019-04-11 02:00:00.000,1,2019-04-11,02:00:00,April,11,3,Thursday,True
1193,2019-04-11 09:00:00.000,1,2019-04-11,09:00:00,April,11,3,Thursday,True
1194,2019-04-11 10:00:00.000,3,2019-04-11,10:00:00,April,11,3,Thursday,True
1195,2019-04-11 11:00:00.000,1,2019-04-11,11:00:00,April,11,3,Thursday,True
1196,2019-04-11 12:00:00.000,2,2019-04-11,12:00:00,April,11,3,Thursday,True
1197,2019-04-11 13:00:00.000,1,2019-04-11,13:00:00,April,11,3,Thursday,True
1198,2019-04-11 14:00:00.000,3,2019-04-11,14:00:00,April,11,3,Thursday,True
1199,2019-04-11 15:00:00.000,6,2019-04-11,15:00:00,April,11,3,Thursday,True
1200,2019-04-11 16:00:00.000,4,2019-04-11,16:00:00,April,11,3,Thursday,True
1201,2019-04-11 17:00:00.000,2,2019-04-11,17:00:00,April,11,3,Thursday,True
1202,2019-04-11 18:00:00.000,1,2019-04-11,18:00:00,April,11,3,Thursday,True
1203,2019-04-11 19:00:00.000,3,2019-04-11,19:00:00,April,11,3,Thursday,True
1204,2019-04-11 20:00:00.000,10,2019-04-11,20:00:00,April,11,3,Thursday,True
1205,2019-04-11 21:00:00.000,8,2019-04-11,21:00:00,April,11,3,Thursday,True
1206,2019-04-11 22:00:00.000,12,2019-04-11,22:00:00,April,11,3,Thursday,True
1207,2019-04-11 23:00:00.000,7,2019-04-11,23:00:00,April,11,3,Thursday,True
1208,2019-04-12 00:00:00.000,3,2019-04-12,00:00:00,April,12,4,Friday,True
1209,2019-04-12 02:00:00.000,4,2019-04-12,02:00:00,April,12,4,Friday,True
1210,2019-04-12 04:00:00.000,1,2019-04-12,04:00:00,April,12,4,Friday,True
1211,2019-04-12 09:00:00.000,3,2019-04-12,09:00:00,April,12,4,Friday,True
1212,2019-04-12 10:00:00.000,3,2019-04-12,10:00:00,April,12,4,Friday,True
1213,2019-04-12 11:00:00.000,7,2019-04-12,11:00:00,April,12,4,Friday,True
1214,2019-04-12 12:00:00.000,10,2019-04-12,12:00:00,April,12,4,Friday,True
1215,2019-04-12 13:00:00.000,5,2019-04-12,13:00:00,April,12,4,Friday,True
1216,2019-04-12 14:00:00.000,6,2019-04-12,14:00:00,April,12,4,Friday,True
1217,2019-04-12 15:00:00.000,4,2019-04-12,15:00:00,April,12,4,Friday,True
1218,2019-04-12 16:00:00.000,6,2019-04-12,16:00:00,April,12,4,Friday,True
1219,2019-04-12 17:00:00.000,13,2019-04-12,17:00:00,April,12,4,Friday,True
1220,2019-04-12 18:00:00.000,8,2019-04-12,18:00:00,April,12,4,Friday,True
1221,2019-04-12 19:00:00.000,6,2019-04-12,19:00:00,April,12,4,Friday,True
1222,2019-04-12 20:00:00.000,12,2019-04-12,20:00:00,April,12,4,Friday,True
1223,2019-04-12 21:00:00.000,9,2019-04-12,21:00:00,April,12,4,Friday,True
1224,2019-04-12 22:00:00.000,14,2019-04-12,22:00:00,April,12,4,Friday,True
1225,2019-04-12 23:00:00.000,9,2019-04-12,23:00:00,April,12,4,Friday,True
1226,2019-04-13 00:00:00.000,4,2019-04-13,00:00:00,April,13,5,Saturday,False
1227,2019-04-13 01:00:00.000,5,2019-04-13,01:00:00,April,13,5,Saturday,False
1228,2019-04-13 02:00:00.000,6,2019-04-13,02:00:00,April,13,5,Saturday,False
1229,2019-04-13 03:00:00.000,6,2019-04-13,03:00:00,April,13,5,Saturday,False
1230,2019-04-13 04:00:00.000,1,2019-04-13,04:00:00,April,13,5,Saturday,False
1231,2019-04-13 11:00:00.000,1,2019-04-13,11:00:00,April,13,5,Saturday,False
